Wen U Believe 'some1' Deeply, Misundrstding Arises.. bt dont fight4 it Bcoz sum misundrding is needed 4 gud undrstding Its a lifes secret... good n8. sweet dreams	India
K de :-)	India
Those who ve already got this msg, kindly ignore t... Register for carpe tshirt by paying  @lt;#@gt;  to me... Teeshirts compulsory..pay t on or before tomorrow...kindly reply..	India
East its gettin late	India
Un aal warden kittandhu super comment vaanginaalan!	India
I said i 'l throw the pdc record on your face.. 'l do that in break	India
Hey come to ur room de	India
Wait one min	India
U got it	India
Lonely hrs are the best hrs of our life bcoz its d only time we share our deepest pain wit d most trusted person in the world...	India
Tell that after 3rd mid semeste	India
Come down n get record de	India
Un aal warden kittandhu super comment vaanginaalan!	India
K chellam	India
Imagine life without girls All theater silent D police at rest Mobile companies in loss Gift shops in loss @amp; All Boys ? "UNIVERSITY TOPPERS. "	India
Hey hw many exersices t hve compld n dbms recrd	India
Saree photo	India
Ok di	India
You are not followin it so i left	India
No d	India
 /kg good evening :-)	India
K dear	India
Gudnyt:-P:-O	India
 喈熰瘉喈權瘝喈曕喁?	India
Sorry i used your profile to see your photos	India
Hey dbms mam wont be coming tomor de. So Come to class at  @lt;DECIMAL@gt; 	India
In class	India
Ya she kept ready	India
Hey 2morow session 4 tgmc! Ppl 4m ibm r cmng itseems!	India
Me gonna drint beer today	India
Nopes	India
Lifela ithu ella varathan seium.. Moreover they are my friends did for fun don take it seriously	India
U n other girl alone	India
He changed recently and i dont hve it . . . I just asked Surbi she is not repl . . . I think she s gone 4 Ncc . . After she comes il send it	India
K k	India
Ya	India
脩枚 da...sithappa took your record...he wants..	India
No need d.. Bharath is calling me to tanjore if i didnt go i 'l come	India
Oh wait d	India
Y crying for that	India
One photo is good	India
Hey wat happened	India
Wat doin	India
Canteen	India
Ven i was in 6th!	India
We need that to go to movie.. Your choice movie or canteen	India
Call	India
Wru	India
Sorry i used your profile to see your photos	India
Blog u	India
 Which Can Turn the Head Anywhere She wants.	India
K de :-) hopefully i'll reach for roll call... :-(	India
My uncle died of mouth cancer! He gt it bcoz of panparag oly	India
No money	India
Whether u said her that i did it	India
Go die somewhere.. I don need tat shit record..	India
Where is your saree photos	India
Tell	India
Der	India
I may come at 7... Why de?	India
Y not talkin	India
When	India
Leave	India
Call	India
Y? I cant talk later	India
Hey che solu d	India
Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word	India
Just now crossed ariyalur de... Will reach Trichy in an hour.. From there to college... :-)	India
Kashtam!	India
S	India
U should worry for yourself she is that selfish	India
 talking abt all Naughty things they did in past. ...:-D dedicated to my budyz . .	India
K	India
Solu d	India
Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word	India
Thankx	India
Aiyo i know	India
Nope	India
Wat	India
Der	India
Call	India
Ila d	India
Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word	India
K send pravin no	India
This karthik s eatng panparag in clas da!	India
Y	India
Savadikara	India
so came back	India
K 'l msg u later u study	India
Whr r u	India
  hrs.	India
Hai ths s vino,pls send jerome num.i lost all my phone contact.pls	India
Sorry	India
Today our classes are getting over by  @lt;DECIMAL@gt;  itself.. Wat a pity?	India
Vanta solu pa	India
Semma xperessi枚n po!	India
Stupid here in one problem cant u understand from the way i spoke	India
Chuma tha d 2 mark s.S syallabus	India
Ok d	India
Hah ths s vino,pls send jerome num.i lost all my phone contact.pls	India
Wat happened	India
Dnt lock	India
Has rolcal cum di	India
Panni	India
'l talk later nu sonna	India
Cme to rm d	India
K	India
Home d...	India
2morow ss test 4 internals!	India
.. LIVE IT TO THE EXTREMUM :-):-):-) GOOD MORNIN BUDDIES ..	India
Ok	India
Was writing notes	India
'l talk tonight dear now u study	India
|;-):-*:-D| {[(:-)g)]} {[(:-D貌)]} {[(;-)枚)]} {[(:-P冒)]} {[(:-@gt;锚)]} {[(B-)v)]} {[(:-*帽)]} {[(;-@gt;g)]} |:-|:-P:-O|	India
No di ll give yu give d change later	India
  Dec.Rs3/SMS	India
Hey 4 lab xam oly til sql!	India
When we cannot laugh on 1 Joke again n again; Why do we cry thinking about 1 hurt again n again ? We have just 1 life.. Lets Forgive @amp; Forget. So live it	India
ummmmah	India
Hehe ummmmah	India
Gud sweetu	India
Oh ok baby	India
Doin dat website thing baby	India
Ummmmah baby	India
Ok baby jst remind me off  @lt;#@gt; th again ok	India
Oh ok baby	India
Hehe jannu	India
Ummmmah	India
Unmoog	India
Oh ok baby even i jst ate	India
Luv u too baby	India
Ummmmah baby	India
Watchn tv baby	India
Hehe ummmmah	India
Ur a gud gal baby	India
Ok sweetu miss u too	India
Ok bro im checkin it..put wateva pictures r der dude..u dint create a contact form 4 careers..	India
Ok baby	India
Pantosac	India
Bro aap aaye nai m0rng me 0nlne..	India
Chalega?	India
:-Daur padai karta he?	India
Bhikhari: Sahab Pariwar se dur ho gaya hu Milne k liye  @lt;#@gt;  Rs ki zarurat He. Sahab:Kahan h tera Pariwar? Bhikhari:Samne cinema me "DABANG" dekh raha hai.	India
M0dm n cd lete hue aana and id paswrd b puchte hue aana	India
If a day comes whn u find a better person than me, just remembr dat.. 1. Wat i gave u, is d best of wat i hve, 2. Wat i m to u, is d best i cud be :) takcre	India
Mo	India
P	India
Hasu i fel aslp 0nlyn.. S0ry.. N r u stil angry wid me?.. Gusse ko maro g0li n lets play h0li.. Gm mwah	India
Helw budy.. I'm sunykriplani n i hvnt recievd d pr0dct yet.. Plz chk whn i'l gt tht	India
Sometimes in life we feel so blue, but someone somewhere is not happy as you.somewhere far at the border when a soldier sleeps, missing his loved ones he silently weeps. somewhere a mother painfully sighs coz, her new born baby didnt open her eyes. somewhere a poor dad silently cries, when he sees his son begging for a bowl of rice. somewhere in an orphanage a little gal is sad, when she misses hr mom n dad. so at times a reason 2 smile u may not have any, say to yourself dat u are happier dan many. 'cause life is beautiful and its nt always blue, n someone somewhere is not as happy as you...|@lt;-]-	India
Hehe ji aur kitna intejar kara0ege.. Me to changa h rehta hu hamesha aur aap btao..	India
Kaha he	India
Bhai nikla kya bahar?	India
Touching lines just b4 death- . "Dont burn me immediately after my death, my friends hav a habit of coming late."... Gd mrng	India
When someone is so sweet to u, don't expect that they will be like that all the time. becoz even the sweetest chocolate Expires. Gudmrng	India
Do u lov som1? clos eyes thnk abt Love a sec. In mob go 2 ur main screen n press  @lt;#@gt; # c wat ur mob says Got . . . . . Tc hashu gm mwaah:-*	India
Mo	India
Englsh :@	India
Tx.. Aur suna0	India
Hlw seena.. I'm sunykriplani frm eby.. I hvnt recievd d pr0dct yet whch u shipd.. Plz search whn i'l gt tht	India
Hehe tu to 3 ko jana wala tha na	India
Most Innocent Prayer- A lttle gal was prying on her bday-"Oh Lord on this birthday of mine plz send clothes for all those poor women in my brother's laptop..	India
0k  @lt;#@gt;  min me aja	India
Ajmer me bhai.. Tu kaha pe he	India
Touching lines just b4 death- . "Dont burn me immediately after my death, my friends hav a habit of coming late."... Gd mrning hasu.. Hv a gud day mwaaaaaaah	India
1 min bs pahuch gya	India
t MF Hussain 2 Paint U. I'm Just ur shadow 2 Say, I'm Always With U..	India
Mo	India
Bro dekhlo na agar h0jae.. Agar payment ki pr0b ho to bta do.. I'l pay wid lr	India
Zindgi to sabi k liye wahi rangeen kitab hai... Fark bas itna hai ki Kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-)	India
Bhai ghar pe hu abi kal bt karta hu	India
Bhai fb pe kya karu ye to bta	India
Hlw krishhh.. Apki m0vie ka 3rd part kab aayega?:-P	India
Gudiya id n paswrd msg kar	India
Children play whereva they want to.. They don't have any limitations	India
0k k0i bt nai bhai	India
I'm busy right now. I'll call you later.	India
Cal kar	India
Oye din me chalte he	India
Me ajmer me.. Kya hua	India
Pankaj ahuja, sindhi colony, nimbahera, district-chittorgarh, rajasthan, pin code-  @lt;#@gt; 	India
Hey cumi.. Hwa u?..	India
er.	India
Bta na bhai karna kya he.. Mujhe samaj nai aya kuch ph0n pe	India
 	India
P	India
0k bhai try kar plz kafi tym bd mauka mila he	India
Hogaya didi  @lt;#@gt;  ka	India
Chal be	India
1baar ki baat hai hum sO rahe the, Bilkul aise(^_^) Phir mera phone baja hm uth gaye, bilkul aise(*_*) hmne fOn dekha to alarm tha timE dekh K meri ankhen or khul gayi, bilKul aise(O_O) Fir Fir Fir hmE yaaD aya ke aaj to Sunday he hm phir sO gaye, bilkul aise(^_^) HaV A gReAt SuNdAy..:-)	India
Hi bro.. I'm sunny frm india.. I h0pe u stil remembr me...	India
bro come online if u'r free	India
Zindgi to sabi k liye wahi rangeen kitab hai... Fark bas itna hai ki Kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-)	India
Mo	India
0k Bhai bt karna kya he	India
2 min me aya	India
May u hav nytmares evryday..	India
Suny.. Mje bhul gya?	India
Didi b0l na mahesh ko	India
Aj chal to chal.. Kal kisne dekha he	India
Ok ji waise mje matter pata nai tha kuch so me kisike side nai:-D.. Aur btaiye ap single ho ya married%-)	India
Hehe.. 0ye ticki patwana bd me ;-@gt;	India
Bhai kare kya.. Kal me ajmer chale jaunga	India
Lyf is d hardest school as v nevr no Wat level of class u r in Wat exam u wil hav next @amp; u cant cheat bcoz nobody else wil hav d same Qustns..Lv u hasu mwah	India
Didi rechrge kar  @lt;#@gt;  ka	India
Dude i'v g0t item bt d rat of ganesh ji was br0kn..bt Its ok i applied fevi kwik n tht w0rkd.. Try to pck as g0od as u cn frm next tym.. I'l c0nfrm reciept t0mrw as i'm out of statn.. Tx for transctn	India
Bhai dhanteras pe	India
Kamine aj msg mat kar faltu faltu newspaper pad	India
P	India
Bhai th0di der bd try marna na yaar wo pura tym th0di na khada h0ga waha	India
Nai	India
Chal raha he?	India
Helw bro.. Btw wht do u do nw?..n is dr any gc avlble to buy  @lt;#@gt; $ pr0dct	India
Ha bhai.. Chal milte rahnge kbi na kbi..	India
Bhai tu kisi aise ko janta he jo credit crd use krta h0	India
Hello	India
Ph0n karo	India
Gadi le aya?.. Its runing fyn na?.. N tc of mama.. Gadi b dhyan se chalana	India
Hi cumi.. I'm gr8 n wht abt u.. I missd u t0o.. Y d0nt u cme at mig n0w.. Hws ur bf n hv u g0t any sch0lrshp?.. Tc cya	India
Who r u	India
P	India
Isnt dis numb bel0ngs to amit kumar?	India
Didi mahesh se rechrg kara na	India
Kaha he	India
Ok ji dekhte he aap b kitna jaldi pata lagate ho..B-)	India
Hehe bro as l0ng as i cnt.. Maybe til aprl.. Btw kamine tne id b unbn nai karwai na.. Chal koi nai..	India
Ok bhai koi bt nai raat tak de diyo..	India
Baby dlete to kar diya tne har jagah se phr numbr kyu de raha he	India
Msg kar	India
S0nu agar koi aur c0urier aaye to btana dhyan se..	India
Ajmer bhai	India
Palkon ki nami me chhupa kar sapno ko,Humne unhe jane ki izazat de di.Hum toot kar bikhar gaye tukdo me,Unhe muskurane ki ijazat de di.	India
P	India
0k bhai	India
Ha	India
Hi raja.. I b0ught ur pr0dct frm eby 0n  @lt;#@gt; rd bt u didnt ship stil yet.. Plz reply	India
Na ji na ap kaho to bich me khada hojata hu.. Just lyk a Dhobi ka dog na ghar ka na ghaat ka:-P	India
P	India
Bhai hue kya	India
Subah subah pareshn mt kiya kr gandu	India
Bhai aaj trnsfr kar d0ge kya	India
Are yar khade rehne ki jagah nai he.. Adjust kya karu..	India
Whch bike u g0na get 0n  @lt;#@gt; th..	India
come bro.. i'm online	India
P	India
Ha	India
U'r nights crawlr na?	India
 @lt;#@gt;  min me ajaunga	India
Khair sojao abhi sharif ladkiya itni jada der nai jaagti;-)	India
Hey tasu u may gt mili0ns fr ur brain.. U knw y?.. Bec0z its unused :p	India
Bhai paise de sakta he?.. Bnk me jama karana he	India
5 min	India
Ha ok bhai mje  @lt;DECIMAL@gt;  utha dena plz	India
Ha bt jagah nai mili	India
Bhai adres msg kar na d0n0	India
0k..	India
P	India
wo	India
Gn	India
0k	India
Acha he na aap jaldi sudhar ja0ege:-D..	India
Ha bhai me t0o gtng tht pr0b bt nw am out of mig	India
Live	India
Abe pagal he kya bhai me kal ph0n krunga paka n btata hu puri bt	India
Ha bhai	India
Bsktbl nai.. Crckt khel0ge?	India
F0rgiven..	India
Helo bro wo ip0d order kar diya kya?	India
Bs 5 min	India
Chalega kya	India
Me ajmer me hu	India
Chalega kya aaj?	India
N waise apne mjhe apna d0st bna b liya inna jaldi.. Mujhe laga bahut mehnat karni padegi apse dosti ke lye..%-)	India
Ha paka	India
Bro i'm sunny.. Where r u n0w?.. N cn u gve me ur w0rking email id.. Tc br0	India
Aaj chal0ge?	India
Bro chk kiya kya	India
Bhai meri b0l khrb h0gai kbki.. N me 8 bje tak aunga..	India
Friend will never give importance to your status,wealth, position etc., Friend is just giving importance to your pure heart!Thats it!	India
C0me	India
P	India
 @lt;#@gt; 	India
Coming together is begining, Keeping together is progress, Living together is life, Dying together is love, But Feeling together is Friendship.. Lv u hasu n tc	India
P	India
O ji aap yeh dial0gue mat maro.. Thodi der pehle apko isi karad punishment mili thi..:-D	India
Ha	India
eBay YES	India
Tasu dnt b s0ry yaar n i cnt as i hv to leav mig fr ma stdies.. I cnt play wid ma career agn.. Plz undrstnd me n i l0v u.. I wl infrm u whnvr i'l cme	India
Ha just cl me at  @lt;DECIMAL@gt; 	India
Bhai train me hu	India
Quote 4 LIFTo Be Followed Till Last Breath: "Unless u Speak From Heart You Can''t Touch Anyone''s HEART @gt;	India
